YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2021,12,7,1,55,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,1,35,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,1,15,MM,0,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,0,55,MM,0,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,0,35,MM,2.6,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,0,15,MM,2.6,5.7,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,23,55,210,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,6,23,35,200,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,6,23,15,210,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,22,55,200,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,22,35,210,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,22,15,210,6.2,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,21,55,200,6.2,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,6,21,35,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,21,15,190,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,20,55,200,4.6,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,20,35,200,4.6,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,20,15,200,6.2,MM,MM,MM,MM,MM,MM,24,MM,21,7.8,MM,MM
2021,12,6,19,55,210,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,19,35,210,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,7,MM,MM
2021,12,6,19,15,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,5.2,MM,MM
2021,12,6,18,55,210,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,5.2,MM,MM
2021,12,6,18,35,210,7.2,MM,MM,MM,MM,MM,MM,24,MM,21,6.1,MM,MM
2021,12,6,18,15,210,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,7,MM,MM
2021,12,6,17,55,200,6.7,MM,MM,MM,MM,MM,MM,23,MM,21,6.1,MM,MM
2021,12,6,17,35,200,7.2,MM,MM,MM,MM,MM,MM,23,MM,21,7,MM,MM
2021,12,6,17,15,190,6.2,MM,MM,MM,MM,MM,MM,24,MM,21,7.8,MM,MM
2021,12,6,16,55,190,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,7,MM,MM
2021,12,6,16,35,180,3.1,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,16,15,170,4.6,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,15,55,180,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,15,35,MM,3.1,MM,MM,MM,MM,MM,MM,24,MM,21,6.1,MM,MM
2021,12,6,15,15,180,3.6,MM,MM,MM,MM,MM,MM,24,MM,21,5.2,MM,MM
2021,12,6,14,55,180,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,14,35,MM,3.1,5.7,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,14,15,170,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,13,55,180,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,13,35,180,4.1,6.7,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,13,15,170,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,12,55,160,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,12,35,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,21,3.5,MM,MM
2021,12,6,12,15,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,11,55,160,4.6,MM,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,11,35,170,5.1,7.7,MM,MM,MM,MM,MM,22,MM,21,5.2,MM,MM
2021,12,6,11,15,160,5.1,MM,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,10,55,180,5.1,8.8,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
2021,12,6,10,35,160,5.1,MM,MM,MM,MM,MM,MM,23,MM,20,6.1,MM,MM
2021,12,6,10,15,160,5.1,MM,MM,MM,MM,MM,MM,23,MM,20,7,MM,MM
2021,12,6,9,55,160,4.6,MM,MM,MM,MM,MM,MM,23,MM,20,7.8,MM,MM
2021,12,6,9,35,150,6.2,MM,MM,MM,MM,MM,MM,23,MM,20,7.8,MM,MM
2021,12,6,9,15,150,7.2,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,6,8,55,160,5.7,MM,MM,MM,MM,MM,MM,23,MM,19,8.7,MM,MM
2021,12,6,8,35,150,7.2,MM,MM,MM,MM,MM,MM,23,MM,18,8.7,MM,MM
2021,12,6,8,15,160,5.7,8.8,MM,MM,MM,MM,MM,23,MM,19,8.7,MM,MM
2021,12,6,7,55,150,7.2,MM,MM,MM,MM,MM,MM,23,MM,19,8.7,MM,MM
2021,12,6,7,35,150,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,8.7,MM,MM
2021,12,6,7,15,150,8.2,MM,MM,MM,MM,MM,MM,23,MM,19,8.7,MM,MM
2021,12,6,6,55,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,6,35,160,6.2,8.8,MM,MM,MM,MM,MM,23,MM,19,8.7,MM,MM
2021,12,6,6,15,150,6.7,MM,MM,MM,MM,MM,MM,23,MM,19,8.7,MM,MM
2021,12,6,5,55,160,7.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,5,35,160,6.2,9.3,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,5,15,150,8.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,4,55,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,4,35,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,4,15,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,3,55,160,6.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,6,3,35,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,6,3,15,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,6,2,55,150,8.2,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,6,2,35,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,6,2,15,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,6,1,55,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,6,1,35,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,6,1,15,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,6,0,55,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,6,0,35,150,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,6,0,15,150,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,23,55,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,23,35,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,23,15,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,22,55,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,22,35,140,7.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,22,15,140,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,21,55,140,7.2,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,21,35,140,7.2,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,21,15,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,20,55,140,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,20,35,140,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,20,15,140,8.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,19,55,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2021,12,5,19,35,140,8.2,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,19,15,140,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,18,55,140,8.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,18,35,140,8.8,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,18,15,150,8.8,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,17,55,140,8.2,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,17,35,150,8.8,11.3,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,17,15,150,8.2,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,16,55,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,16,35,140,7.7,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,16,15,140,7.2,MM,MM,MM,MM,MM,MM,23,MM,18,8.7,MM,MM
2021,12,5,15,55,150,7.2,MM,MM,MM,MM,MM,MM,23,MM,18,8.7,MM,MM
2021,12,5,15,35,140,7.2,MM,MM,MM,MM,MM,MM,23,MM,17,8.7,MM,MM
2021,12,5,15,15,150,7.2,MM,MM,MM,MM,MM,MM,23,MM,17,8.7,MM,MM
2021,12,5,14,55,150,8.2,MM,MM,MM,MM,MM,MM,23,MM,17,8.7,MM,MM
2021,12,5,14,35,150,8.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,14,15,150,7.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,13,55,150,7.7,MM,MM,MM,MM,MM,MM,23,MM,18,8.7,MM,MM
2021,12,5,13,35,140,7.2,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,5,13,15,140,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,12,55,140,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,12,35,140,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,12,15,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,11,55,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,11,35,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,11,15,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,10,55,150,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,10,35,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,10,15,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,9,55,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,9,35,150,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,9,15,150,5.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,8,55,150,5.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,8,35,150,5.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,8,15,150,5.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,7,55,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,7,35,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,7,15,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,6,55,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,6,35,140,5.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,6,15,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,5,55,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,5,35,140,6.7,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2021,12,5,5,15,140,6.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,4,55,140,6.7,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2021,12,5,4,35,140,6.7,MM,MM,MM,MM,MM,MM,22,MM,15,8.7,MM,MM
2021,12,5,4,15,150,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,3,55,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,3,35,140,5.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,3,15,140,6.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,2,55,150,7.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,2,35,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,2,15,150,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,1,55,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,1,35,150,6.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,5,1,15,150,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,0,55,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,0,35,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,5,0,15,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,23,55,140,5.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,23,35,130,5.1,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,23,15,130,5.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,22,55,130,4.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,22,35,140,4.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,22,15,140,5.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,21,55,130,5.1,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,21,35,140,5.7,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,21,15,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,20,55,130,5.7,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,20,35,130,5.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,20,15,120,5.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,19,55,120,5.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,19,35,120,5.1,MM,MM,MM,MM,MM,MM,23,MM,17,8.7,MM,MM
2021,12,4,19,15,120,4.1,MM,MM,MM,MM,MM,MM,23,MM,16,8.7,MM,MM
2021,12,4,18,55,110,4.6,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,18,35,120,4.1,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,18,15,130,3.6,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,17,55,130,3.6,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,17,35,120,3.6,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,17,15,140,3.1,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,16,55,150,3.6,MM,MM,MM,MM,MM,MM,23,MM,14,8.7,MM,MM
2021,12,4,16,35,150,4.1,MM,MM,MM,MM,MM,MM,23,MM,13,8.7,MM,MM
2021,12,4,16,15,150,4.6,MM,MM,MM,MM,MM,MM,23,MM,14,8.7,MM,MM
2021,12,4,15,55,150,4.6,MM,MM,MM,MM,MM,MM,23,MM,14,8.7,MM,MM
2021,12,4,15,35,150,4.1,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,15,15,140,4.6,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,14,55,150,4.1,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,14,35,MM,2.6,MM,MM,MM,MM,MM,MM,23,MM,15,8.7,MM,MM
2021,12,4,14,15,MM,2.1,5.1,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,13,55,190,4.6,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,13,35,180,4.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,13,15,190,4.1,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,12,55,MM,2.6,5.1,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,12,35,MM,2.1,5.7,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,12,15,190,5.1,MM,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,11,55,190,3.6,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,11,35,MM,2.6,5.7,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,11,15,180,4.1,6.7,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,10,55,MM,3.1,6.2,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,10,35,MM,3.1,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,10,15,180,3.6,MM,MM,MM,MM,MM,MM,22,MM,16,8.7,MM,MM
2021,12,4,9,55,170,3.6,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,4,9,35,MM,2.6,6.2,MM,MM,MM,MM,MM,22,MM,17,8.7,MM,MM
2021,12,4,9,15,MM,3.1,5.7,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,4,8,55,170,3.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,8,35,160,4.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,8,15,MM,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,7,55,MM,2.6,5.7,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,7,35,170,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,7,15,180,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,6,55,MM,3.1,6.7,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,6,35,190,4.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,6,15,190,3.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,5,55,MM,3.1,6.2,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,4,5,35,MM,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,5,15,180,3.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,4,55,MM,2.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,4,35,150,4.1,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,4,4,15,160,4.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,3,55,140,3.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,3,35,140,4.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,3,15,140,4.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,2,55,140,4.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,2,35,140,4.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,2,15,150,3.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,1,55,140,3.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,1,35,140,2.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,1,15,100,2.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,0,55,90,1.5,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,0,35,40,2.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,4,0,15,60,2.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,23,55,MM,0,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,23,35,60,2.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,23,15,90,2.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,22,55,90,2.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,22,35,80,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,22,15,70,2.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,21,55,60,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,21,35,60,2.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,21,15,60,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,20,55,70,2.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,20,35,80,2.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,20,15,90,2.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,7,40,200,2.6,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,7,35,200,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,7,15,180,2.6,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,6,55,200,3.1,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,6,35,200,3.1,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,3,6,15,200,2.1,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,5,55,220,2.6,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,5,35,210,2.6,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,5,15,210,2.6,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,4,55,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,4,35,MM,2.6,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,4,15,MM,0,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,3,55,MM,0,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,3,35,MM,2.1,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,3,15,230,3.6,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,2,55,MM,2.6,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,2,35,MM,0,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,2,15,MM,0,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,1,55,MM,0,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,3,1,35,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,1,15,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,0,50,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,0,35,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,3,0,15,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,2,23,55,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,2,23,35,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,2,22,55,MM,0,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
2021,12,2,22,35,MM,1.5,MM,MM,MM,MM,MM,MM,21,MM,16,8.7,MM,MM
